direction,metric_bug,system,bereich,task_id,generation_id,gold_decision,model_decision,accuracy_match,norm_match,result_correctness_40,result_correctness_frac,subsumption_25,judge_total_100,question,model_begruendung,judge_reason
lenient,1,gemini-3.1-pro-preview,strafrecht,02e79693-20cc-4463-9bdd-3ea7776c6375,c35de035-947c-498d-ac9b-f94a649e1f9c,Nein.,Nein,0,1,36.5,0.912,19.5,88.0,"Empfänger E. verwendet Sozialleistungen, die zur Deckung des Lebensunterhalts gewährt wurden, für Luxusartikel. Die Staatsanwaltschaft klagt wegen Betrugs nach § 263 StGB an und argumentiert, die zweckwidrige Verwendung begründe bereits den Vermögensschaden. E. bestreitet, dass eine gewohnheitsrechtliche Ausweitung des Schadensbegriffs auf bloße Zweckverfehlung zulässig sei.","Im deutschen Strafrecht gilt gemäß Art. 103 Abs. 2 GG und § 1 StGB das strenge Gesetzlichkeitsprinzip (nulla poena sine lege). Dieses beinhaltet das Verbot, Gewohnheitsrecht zulasten des Täters strafbegründend oder strafverschärfend anzuwenden (lex scripta). Eine Ausweitung des Tatbestandsmerkmals des Vermögensschadens bei § 263 StGB auf eine bloße Zweckverfehlung mittels Gewohnheitsrechts würde hier die Strafbarkeit des E. begründen. Eine solche Anwendung von Gewohnheitsrecht ist im Strafrecht zulasten des Angeklagten verfassungsrechtlich unzulässig.","Die Entscheidung 'Nein' ist zutreffend und entspricht der Referenzlösung. Die Begründung trifft den wesentlichen Punkt, dass Gewohnheitsrecht nicht zulasten des Täters strafbegründend wirken darf. Abzug, weil die spezifische Referenzlinie zur zweckwidrigen Verwendung rechtmäßig erlangter Sozialleistungen und zur BGH-Rechtsprechung nicht ausdrücklich ausgearbeitet wird."
lenient,1,gpt-5.4,strafrecht,e5adb79c-c07a-460d-bc76-a95c6b0a929e,5908328e-f8b0-4aa5-84e4-a7f0c33b24d9,Ja.,Ja,0,1,36.5,0.912,18.5,83.0,"Polizeibeamter P. vernichtet gefährliche Beweismittel ohne richterliche Anordnung, weil unmittelbare Gefahr im Verzug ist. Die Staatsanwaltschaft prüft eine Anklage wegen Urkundenunterdrückung und Sachbeschädigung. P. beruft sich auf die gewohnheitsrechtlich anerkannte Erweiterung des rechtfertigenden Notstands auf Konstellationen der Gefahrenabwehr durch Amtsträger, die nicht ausdrücklich im StGB geregelt ist.","Ja. Gewohnheitsrecht ist im Strafrecht jedenfalls als Rechtfertigungsgrund grundsätzlich anwendbar, wenn es nicht strafbegründend, sondern strafbegrenzend wirkt; das Analogieverbot des Art. 103 Abs. 2 GG steht nur belastenden, nicht entlastenden ungeschriebenen Regeln entgegen. Hier beruft sich P. nicht auf einen neuen Straftatbestand, sondern auf einen gewohnheitsrechtlich anerkannten Rechtfertigungsgrund für gefahrenabwehrendes Handeln von Amtsträgern. Bei unmittelbarer Gefahr im Verzug und Vernichtung gefährlicher Beweismittel zur Gefahrenabwehr kommt daher die Anwendung solchen Gewohnheitsrechts grundsätzlich in Betracht.","Die Entscheidung 'Ja' ist mit der Referenzlösung und der anerkannten strafrechtlichen Dogmatik vereinbar. Die Antwort trifft den Kern, dass ein strafbegrenzendes Gewohnheitsrecht als Rechtfertigungsgrund grundsätzlich anwendbar sein kann. Kleine Abzüge, weil die Begründung den speziellen, in der Referenz betonten Bezug zur gewohnheitsrechtlichen Erweiterung des rechtfertigenden Notstands für staatliche Gefahrenabwehr nicht vollständig ausformuliert."
lenient,1,gemini-3.1-flash-lite-preview,strafrecht,defeb2a4-f72e-4427-98a6-2612f86408bd,52a8f6ac-713c-40a0-8b6c-7e5a08f12bbd,Ja.,Ja,0,1,36.5,0.912,18.5,81.0,"Hersteller H. unterlässt den Rückruf eines Produkts, obwohl er von einer gefährlichen Fehlfunktion erfährt, was zu einem tödlichen Unfall führt. Die Staatsanwaltschaft klagt wegen fahrlässiger Tötung durch Unterlassen an und beruft sich auf die gewohnheitsrechtlich anerkannte Garantenstellung des Produktherstellers, die nicht ausdrücklich im StGB kodifiziert ist.","Das Bestimmtheitsgebot des Art. 103 Abs. 2 GG steht der Begründung von Garantenstellungen durch Gewohnheitsrecht nicht entgegen, da sich die Rechtspflicht zum Handeln aus der Schaffung einer Gefahrenquelle (Ingerenz) ableitet, welche als ungeschriebenes Institut des Strafrechts zur Auslegung der allgemeinen Unterlassungsdelikte (§ 13 StGB) herangezogen werden kann. Die Garantenstellung des Herstellers ist Ausdruck der allgemeinen Verkehrssicherungspflicht, die bei der Inverkehrbringung gefährlicher Produkte zur Abwendung von Schäden für Leib und Leben verpflichtet.","Die Ja-Entscheidung ist im Ergebnis vertretbar und entspricht der Referenzlösung. Zwar ist die Begründung dogmatisch nicht ganz sauber, aber die Kernannahme, dass eine gewohnheitsrechtlich bzw. richterrechtlich anerkannte Garantenstellung des Herstellers mit Art. 103 Abs. 2 GG vereinbar sein kann, ist richtig."
lenient,1,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,strafrecht,ab3c22b6-f197-4268-b014-42ebbafe38e3,e4e7a2dd-97c9-4ff8-86f4-dcecd438623f,Ja.,Ja,0,1,36.5,0.912,18.5,83.0,"Der 95-jährige N. wird wegen seiner Beteiligung an Verbrechen während der NS-Zeit angeklagt. Sein Verteidiger beruft sich auf die eingetretene Verjährung nach den damals geltenden Fristen. Die Staatsanwaltschaft argumentiert, dass für NS-Verbrechen gewohnheitsrechtlich das Ruhen der Verjährung während der Zeit anerkannt sei, in der eine Strafverfolgung politisch nicht möglich war.","Nach deutschem Recht ist Gewohnheitsrecht grundsätzlich anwendbar, soweit es nicht gegen höherrangiges Recht verstößt. Im Kontext von NS-Verbrechen hat die Rechtsprechung das Ruhen der Verjährung während der Zeit, in der eine Strafverfolgung politisch nicht möglich war, als Gewohnheitsrecht anerkannt. Dies beruht auf der Überlegung, dass die Verjährungsfristen nicht ablaufen sollten, wenn eine Strafverfolgung aufgrund politischer Umstände faktisch ausgeschlossen war. Die Staatsanwaltschaft kann sich daher auf dieses Gewohnheitsrecht berufen, um die Verjährungseinrede des Verteidigers zu entkräften.","Die Ja-Entscheidung ist nach der Referenzlösung und dem angegebenen Problem zutreffend. Die Antwort trifft den Kern, dass sich die Staatsanwaltschaft auf gewohnheitsrechtlich anerkanntes Ruhen der Verjährung berufen kann. Kleine Abzüge, weil die Begründung nicht die verfassungsrechtliche Absicherung und die präzisere Einordnung der Rechtsnatur ausdrücklich nennt."
lenient,1,claude-sonnet-4-6,strafrecht,2156286e-e380-49e5-992a-a8641d15077c,93c1619e-a812-483a-86b2-8819aa97d160,Ja.,Ja,0,1,36.5,0.912,19.5,87.0,"Im Strafprozess gegen B werden Beweismittel verwendet, die durch eine rechtswidrige Hausdurchsuchung erlangt wurden. Der Verteidiger rügt die Verwertung und beruft sich auf ein gewohnheitsrechtliches Beweisverwertungsverbot bei schwerwiegenden Rechtsverstößen, das nicht ausdrücklich in der StPO geregelt ist.","Gewohnheitsrecht ist im deutschen Strafprozessrecht grundsätzlich als Rechtsquelle anerkannt. Es entsteht durch lange, gleichmäßige und allgemeine Übung (consuetudo) verbunden mit der Überzeugung ihrer rechtlichen Verbindlichkeit (opinio iuris). Ein striktes Analogieverbot wie im materiellen Strafrecht (Art. 103 Abs. 2 GG, § 1 StGB) gilt für das Strafprozessrecht nicht. Beweisverwertungsverbote sind in der StPO nur fragmentarisch geregelt (z.B. § 136a Abs. 3 S. 2 StPO); im Übrigen hat die Rechtsprechung – insbesondere der BGH – ungeschriebene Verwertungsverbote anerkannt und wendet eine Abwägungslehre an. Damit ist gewohnheitsrechtlich fundiertes Richterrecht im Strafprozess etabliert und an","Die Entscheidung 'Ja' ist vertretbar und entspricht im Kern der Referenz. Die Begründung trägt die Anwendbarkeit ungeschriebener, richterrechtlich bzw. gewohnheitsrechtlich verfestigter Beweisverwertungsverbote. Leichte Abzüge, weil die Antwort teilweise zu allgemein von 'Gewohnheitsrecht' im Strafprozessrecht spricht und die verfassungsrechtliche Begründung nicht ganz präzise entfaltet."
lenient,1,Qwen/Qwen3.5-122B-A10B,strafrecht,b08279b8-83a3-4f73-bcc2-08d881fa28da,f606e3a9-ecaf-48b9-8f20-750126fcdcb9,Ja.,Ja,0,1,36.5,0.912,16.5,80.0,"Nebenkläger N. stellt im Strafprozess wiederholt offensichtlich unbegründete Anträge, um das Verfahren zu verzögern. Das Gericht lehnt weitere Anträge pauschal ab und beruft sich auf den gewohnheitsrechtlich anerkannten Grundsatz des Rechtsmissbrauchs, der nicht ausdrücklich in der StPO geregelt ist. N. rügt diese Beschränkung seiner Verfahrensrechte.","Das Rechtsmissbrauchsverbot ist im Strafprozess als ungeschriebener Rechtsgrundsatz anerkannt. Es folgt aus der Pflicht zur verfahrensrechtlichen Redlichkeit und der Prozessordnung. Das Gericht darf offensichtlich verschleppende Anträge zur Wahrung der Verfahrenseffizienz ablehnen, ohne gegen den Gesetzesvorbehalt zu verstoßen.","Die Ja-Entscheidung ist im Ergebnis zutreffend und mit der Referenzlösung vereinbar. Die Begründung trifft den Kern, dass offensichtlich missbräuchliche, verzögernde Anträge zurückgewiesen werden können. Kleine Abzüge, weil die verfassungsrechtliche Herleitung etwas ungenau bleibt."
lenient,0,gpt-5.4-mini,strafrecht,1da1eb17-a2ea-4204-9b7d-ed4c41f046a7,3ddafbfd-5e2f-4bf4-bd27-abdf5557067f,Nein,Ja,0,0,36.5,0.912,21.5,89.0,K wurde 1994 nach § 43a StGB rechtskräftig zur Zahlung einer Vermögensstrafe verurteilt. 2002 erklärte das BVerfG die Vermögensstrafe für verfassungswidrig und nichtig. K beantragt die Aufhebung der Vermögensstrafe in seinem Urteil.,"Die 1994 verhängte Vermögensstrafe beruhte zwar zunächst auf geltendem Recht. Mit der späteren Nichtigerklärung durch das BVerfG entfällt die Norm ex tunc; eine Aufhebung des rechtskräftigen Urteils wegen des Rückwirkungsverbots scheidet jedoch nicht aus, weil das Rückwirkungsverbot nur die nachträgliche Belastung mit einer neuen Strafnorm erfasst, nicht die verfassungsgerichtliche Nichtigkeit einer bereits angewendeten Norm. Eine Verletzung des Rückwirkungsverbots liegt daher nicht vor.",Die letztliche rechtliche Bewertung ist richtig: Ein Verstoß gegen das Rückwirkungsverbot liegt nicht vor. Das anfängliche „Ja“ ist allerdings mit der anschließenden Begründung nicht konsistent und mindert die Strenge der Ergebnisdarstellung etwas.
lenient,0,deepseek-ai/DeepSeek-V4-Flash,strafrecht,f566e553-1375-426c-b83f-042b07e36e42,18b30e2b-5dba-4b6c-acd2-d4d21ab884b9,Ja,Nein,0,0,36.5,0.912,7.5,58.0,"B beging im Februar 2021 eine Straftat, die damals mit einer Freiheitsstrafe von sechs Monaten bis zu zehn Jahren bedroht war. Im Juli 2021 wurde der Strafrahmen für diese auf ein Jahr bis zu zwölf Jahren erhöht. Im März 2022 wird B zu einer Freiheitsstrafe von elf Jahren verurteilt.","Das Rückwirkungsverbot (Art. 103 Abs. 2 GG) verbietet rückwirkende Strafverschärfungen. Die Tat wurde im Februar 2021 begangen. Die Strafrahmenverschärfung trat im Juli 2021 in Kraft, also vor der Verurteilung im März 2022. Maßgeblich ist gem. § 2 Abs. 1 StGB das zur Tatzeit geltende Recht. Da die Verschärfung erst nach Tatzeit in Kraft trat, darf sie nicht angewendet werden. Das Urteil von elf Jahren liegt innerhalb des alten Rahmens (sechs Monate bis zehn Jahre) – elf Jahre sind jedoch höher als die alten zehn Jahre, sodass der Strafausspruch rechtsfehlerhaft wäre. Allerdings ist das Rückwirkungsverbot nicht verletzt, weil eine Korrektur im Rechtsmittelweg möglich ist; ein Verstoß im Sinne",Die letztlich gegebene Endantwort lautet ‚Ja‘ und entspricht der Referenzlösung. Trotz der widersprüchlichen Vorüberlegungen kommt die Antwort am Ende zum richtigen Ergebnis. Die früheren falschen Aussagen mindern aber die Verlässlichkeit deutlich.
lenient,0,gemini-3.1-flash-lite-preview,zivilrecht,d480a88e-8fea-49af-b5ff-5c680b127ec8,51ad62a3-55f5-4887-8ac0-ec0d05df62ea,Ja,Nein,0,0,36.5,0.912,18.5,80.0,"Tante T wohnt in einem Haus in Grünwald und hat zugleich eine Wohnung in Schwabing. Zum 16. Geburtstag der Nichte N will T ihr die Eigentumswohnung schenken, damit sie später ihr Studium sorgenlos in München aufnehmen kann.","Gemäß § 107 BGB bedarf der Minderjährige für eine Willenserklärung, durch die er nicht lediglich einen rechtlichen Vorteil erlangt, der Zustimmung seines gesetzlichen Vertreters. Die Übereignung einer Eigentumswohnung ist jedoch mit rechtlichen Lasten verbunden (z. B. Hausgeld, Instandhaltungspflichten, Haftung nach § 14 WEG). Da die Schenkung einer Immobilie daher nicht lediglich rechtlich vorteilhaft ist, wäre grundsätzlich eine Zustimmung erforderlich. Da N jedoch bereits 16 Jahre alt ist und T die Schenkung als unentgeltliches Rechtsgeschäft vollzieht, ist zu prüfen, ob die Übereignung ausschließlich vorteilhaft ist. Da Immobilienbesitz stets mit öffentlich-rechtlichen und zivilrechtlich","Die Entscheidung 'Nein' ist nach der Referenzlösung falsch, weil die Frage mit 'Ja' zu beantworten ist: N benötigt die Zustimmung ihrer Eltern. Inhaltlich erkennt die Antwort aber zutreffend, dass eine Eigentumswohnung nicht lediglich rechtlich vorteilhaft ist und deshalb grundsätzlich die Zustimmung erforderlich wäre. Der Endausgang ist dennoch verfehlt, weshalb deutliche Abzüge gerechtfertigt sind."
lenient,0,deepseek-ai/DeepSeek-V4-Flash,zivilrecht,e0876b36-486e-4fe6-9e05-a8a3323c024f,17957865-be1b-4559-b543-1f7109b0a484,Ja,Nein,0,0,36.5,0.912,21.5,88.0,"A schuldet B 1.000 €. Zur Erfüllung dieser Schuld tritt A dem B an Erfüllungs statt seine Forderung gegen C ab. Später stellt sich heraus, dass A die ursprüngliche Schuld gar nicht hatte. A verlangt die Forderung zurück, da kein Erfüllungsgrund vorlag. B weigert sich und fordert von C Zahlung.","Die Frage verlangt keine rechtliche Entscheidung über Rückforderungsansprüche, sondern eine Beurteilung, ob das Trennungs- und Abstraktionsprinzip beachtet wurde. Das Trennungsprinzip trennt das schuldrechtliche Grundgeschäft (hier: die Forderung des A gegen B auf Zahlung von 1.000 €) vom dinglichen Erfüllungsgeschäft (Abtretung der C-Forderung an B). Das Abstraktionsprinzip besagt, dass die Wirksamkeit des dinglichen Geschäfts (Abtretung) unabhängig vom Bestand des Grundgeschäfts ist. Vorliegend haben A und B eine Abtretung an Erfüllungs statt (§ 364 Abs. 1 BGB) vereinbart. Die Abtretung als Verfügung ist gemäß §§ 398, 929 S. 1 BGB grundsätzlich wirksam, selbst wenn die zu tilgende Schuld d","Die Endentscheidung ist im Ergebnis zutreffend: Das Trennungs- und Abstraktionsprinzip wurde beachtet, weil die Wirksamkeit der Abtretung nicht vom Bestand der ursprünglichen Schuld abhängt. Dass A die Schuld nicht hatte, berührt nicht die Verfügung. Der Punktabzug folgt aus kleineren dogmatischen Unschärfen, aber nicht aus einem falschen Gesamtergebnis."
lenient,0,deepseek-ai/DeepSeek-V4-Flash,zivilrecht,d682d4c4-ed2f-4270-b43f-5aac09eefcf4,9f62cdcb-c5a3-445e-a2c8-be412d9ff9e3,Ja,Nein,0,0,36.5,0.912,20.5,86.0,"A verkauft B eine antike Uhr und übergibt sie ihm. Der Kaufvertrag ist nichtig. A beruft sich auf Literaturmeinungen, die besagen, dass Grund- und Erfüllungsgeschäft niemals eine Einheit bilden können, und verlangt die Uhr zurück. B behauptet, es lägen Ausnahmeumstände vor, die eine Anwendung von § 139 BGB rechtfertigen, weshalb auch die Übereignung unwirksam sei. A bezweifelt dies und bleibt bei ihrem Verlangen nach Herausgabe.","Der Fall betont das Trennungs- und Abstraktionsprinzip, wonach Verfügungsgeschäft (Übereignung) vom Verpflichtungsgeschäft (Kaufvertrag) unabhängig ist. Da der Kaufvertrag nichtig ist, bleibt die Übereignung gemäß § 929 S. 1 BGB grundsätzlich wirksam, es sei denn, ein Ausnahmefall wie § 139 BGB (teilweise Nichtigkeit) greift, wenn Einheitlichkeit ausnahmsweise anzunehmen ist. Die bloße Behauptung des B, es lägen Ausnahmeumstände vor, ist mangels konkreter Tatsachen unsubstantiiert; ohne solche ist die Uhr wirksam übereignet. A hat daher keinen Anspruch aus § 985 BGB, da B Eigentümer ist. Das Abstraktionsprinzip wurde beachtet, denn die Nichtigkeit des Kaufvertrags allein führt nicht zur Unwi","Die Entscheidung 'Nein' ist im Ergebnis nicht vertretbar, wenn die Frage danach geht, ob das Trennungs- und Abstraktionsprinzip beachtet wurde. Nach der Referenzlösung lautet die richtige Antwort 'Ja'. Inhaltlich bejaht die Antwort jedoch gerade die Unabhängigkeit von Kaufvertrag und Übereignung und kommt damit in der Sache zum richtigen abstrakten Ergebnis. Wegen der falschen Ja/Nein-Entscheidung wird nur ein geringer Abschlag vorgenommen, da die Begründung den Kern trifft."
lenient,1,gemini-3.1-pro-preview,strafrecht,a9e68d91-cff4-4b3f-a02a-0fa63c485aa1,f8bae592-fd93-4c93-ae78-e973ada1ba4f,Ja.,Ja,0,1,35.5,0.887,12.5,80.0,"Bei einem regulären Fußballspiel verletzt Spieler S seinen Gegenspieler G durch ein überhartes, aber nicht vorsätzlich brutales Foul. G erleidet einen Bänderriss. S wird wegen Körperverletzung angezeigt.","Im Strafrecht verbietet das verfassungsrechtliche Gesetzlichkeitsprinzip (Art. 103 Abs. 2 GG, § 1 StGB) lediglich die Anwendung von Gewohnheitsrecht zulasten des Täters. Zugunsten des Täters (in bonam partem), etwa zur Begründung ungeschriebener Rechtfertigungsgründe, ist Gewohnheitsrecht hingegen grundsätzlich anwendbar. Für S käme Gewohnheitsrecht daher rechtlich nur entlastend in Betracht, wenngleich sporttypische Verletzungen dogmatisch heutzutage vorrangig über die rechtfertigende Einwilligung (§ 228 StGB) gelöst werden.","Die Ja-Entscheidung ist im Ergebnis vertretbar und entspricht der Referenzlösung. Allerdings wird die eigentliche Frage nach der Anwendbarkeit von Gewohnheitsrecht etwas ausweichend beantwortet, weil die Antwort auf die Einwilligungsdogmatik ausweicht statt die sportartspezifische Gewohnheitsregel direkt zu begründen."
lenient,1,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,strafrecht,6ce5f080-2c04-4ef2-8b9d-e76aba1395ff,e4317553-11dd-4110-b9a0-88a2c7eb823b,Ja.,Ja,0,1,35.5,0.887,15.5,76.0,"Der Boxer B. verursacht seinem Gegner im Rahmen eines regelkonformen Boxkampfes eine Gehirnerschütterung. Die Staatsanwaltschaft prüft eine Anklage wegen Körperverletzung, jedoch beruft sich B. auf die gewohnheitsrechtlich anerkannte Sozialadäquanz sportlicher Wettkämpfe. Der Staatsanwalt bestreitet, dass Gewohnheitsrecht die Strafbarkeit nach § 223 StGB ausschließen könne.","Gewohnheitsrecht kann grundsätzlich strafbarkeitsausschließend wirken, wenn es sich um eine langjährig anerkannte und geübte Praxis handelt, die von der Rechtsgemeinschaft akzeptiert wird. Im Bereich sportlicher Wettkämpfe ist die Sozialadäquanz regelkonformen Verhaltens gewohnheitsrechtlich anerkannt. Dies gilt auch für § 223 StGB, da Gewohnheitsrecht als Rechtsquelle im deutschen Rechtssystem neben Gesetzesrecht tritt und unter bestimmten Voraussetzungen auch strafrechtliche Relevanz entfalten kann.","Die Entscheidung 'Ja' ist im Kern zutreffend und mit der Referenzlösung vereinbar. Der Kandidat trifft die richtige Richtung, dass bei regelkonformem Sport Gewohnheitsrecht bzw. Sozialadäquanz strafbarkeitsausschließend wirken kann. Die Begründung bleibt aber zu knapp und unscharf, weshalb keine volle Punktzahl vergeben wird."
